date;next;productId;units;avg;count;max;min;prev
2021-5;1552;21654;309;154;2;297;12;8992
2021-3;1131;21657;110;110;1;110;110;2456
2021-4;600;21657;1131;282;4;591;5;110
2021-5;297;21657;600;200;3;452;26;1131
2021-2;3206;21665;579;579;1;579;579;1960
2021-3;264;21665;3206;1068;3;1700;81;579
2021-4;3179;21665;264;88;3;189;5;3206
2021-5;147;21665;3179;3179;1;3179;3179;264
2021-6;1018;21665;147;29;5;82;4;3179
2021-8;2;21665;1018;1018;1;1018;1018;147
2021-5;536;21673;5368;5368;1;5368;5368;11509
2021-5;1;21683;7620;7620;1;7620;7620;9301
2021-6;24580;21687;7970;3985;2;4002;3968;25820
2021-2;5076;21723;4633;4633;1;4633;4633;3063
2021-7;5978;21724;5983;1994;3;2007;1986;7970
2021-8;1992;21724;5978;2989;2;3975;2003;5983
2021-3;6;21729;5322;5322;1;5322;5322;7938
2021-6;4244;21729;6;6;1;6;6;5322
2021-2;193;21741;821;821;1;821;821;616
2021-5;1358;21769;3478;3478;1;3478;3478;222
2021-7;1581;21770;1816;908;2;1782;34;24
2021-4;3158;21776;1094;1094;1;1094;1094;6
2021-6;72;21776;3158;1579;2;2432;726;1094
2021-4;2123;21777;160;160;1;160;160;2550
2021-6;6022;21777;2123;530;4;1114;321;160
2021-7;634;21777;6022;6022;1;6022;6022;2123
2021-4;364;21778;10708;1189;9;3014;63;375
2021-5;5068;21778;364;364;1;364;364;10708
2021-6;59;21778;5068;1267;4;2562;61;364
2021-7;2266;21778;59;59;1;59;59;5068
2021-3;681;21789;546;182;3;272;137;415
2021-4;3314;21789;681;681;1;681;681;546
2021-5;1;21789;3314;1657;2;1798;1516;681
2021-6;273;21789;1;1;1;1;1;3314
2021-7;1218;21789;273;91;3;135;6;1
2021-8;811;21789;1218;609;2;811;407;273
2021-6;2516;21803;692;692;1;692;692;2080
2021-3;9;21804;73;73;1;73;73;2575
2021-6;147;21804;9;9;1;9;9;73
2021-2;4;21806;214;107;2;211;3;805
2021-2;1602;21809;13938;1991;7;6198;546;512
2021-3;6163;21809;1602;534;3;580;476;13938
2021-4;8;21809;6163;6163;1;6163;6163;1602
2021-6;948;21809;8;8;1;8;8;6163
2021-2;251;21811;16030;8015;2;15664;366;394
2021-3;2562;21811;251;125;2;143;108;16030
2021-4;2976;21811;2562;854;3;2188;1;251
2021-5;14;21811;2976;2976;1;2976;2976;2562
2021-3;9;21812;256;256;1;256;256;1797
2021-6;2;21812;9;9;1;9;9;256
2021-7;5104;21819;10294;5147;2;5170;5124;30476
2021-6;546;21821;40614;10153;4;24024;533;31644
2021-7;6303;21822;32236;5372;6;21202;540;20100
2021-7;22735;21823;20050;3341;6;12862;236;16436
2021-2;1121;21829;3283;820;4;2495;41;1589
2021-3;8;21829;1121;1121;1;1121;1121;3283
2021-4;8159;21829;8;8;1;8;8;1121
2021-5;20977;21829;8159;2719;3;5697;1167;8
2021-6;2745;21829;20977;6992;3;13112;3;8159
2021-4;15001;21830;29348;9782;3;17140;1231;9541
2021-5;15417;21830;15001;2143;7;4899;408;29348
2021-6;12978;21830;15417;2202;7;3430;829;15001
2021-7;137;21830;12978;2163;6;5706;272;15417
2021-3;3968;21832;21358;5339;4;15329;183;47778
2021-4;10883;21832;3968;1984;2;2890;1078;21358
2021-5;28362;21832;10883;2176;5;5228;794;3968
2021-6;6345;21832;28362;3545;8;10922;180;10883
2021-7;3988;21832;6345;1586;4;3722;557;28362
2021-3;44754;21833;134;134;1;134;134;19267
2021-4;14327;21833;44754;4475;10;15229;424;134
2021-5;846;21833;14327;2865;5;6364;136;44754
2021-6;7640;21833;846;846;1;846;846;14327
2021-4;1232;21838;2388;796;3;1916;150;12066
2021-5;549;21838;1232;1232;1;1232;1232;2388
2021-2;2136;21839;4976;1658;3;3082;711;708
2021-3;472;21839;2136;712;3;941;257;4976
2021-4;946;21839;472;472;1;472;472;2136
2021-5;124;21839;946;946;1;946;946;472
2021-6;160;21839;124;124;1;124;124;946
2021-3;53;21844;6765;1127;6;2055;466;7414
2021-6;1466;21844;53;53;1;53;53;6765
2021-7;3190;21844;1466;366;4;920;125;53
2021-2;209;21845;548;548;1;548;548;1173
2021-2;2668;21854;7622;1905;4;5690;253;2127
2021-2;9350;21826;2401;800;3;2060;85;12771
2021-3;282;21826;9350;1870;5;4204;0;2401
2021-6;16520;21826;282;282;1;282;282;9350
2021-2;15;21827;61091;6109;10;41810;187;106871
2021-4;1214;21827;15;15;1;15;15;61091
2021-5;22355;21827;1214;303;4;652;93;15
2021-6;4104;21827;22355;2483;9;10667;7;1214
2021-7;38809;21827;4104;4104;1;4104;4104;22355
2021-8;17742;21827;38809;2985;13;12320;93;4104
2021-4;7797;21828;12733;3183;4;7764;795;4069
2021-5;8782;21828;7797;3898;2;5208;2589;12733
2021-6;1690;21828;8782;2195;4;4954;543;7797
2021-2;5080;21834;224;56;4;93;13;19076
2021-4;5818;21834;5080;5080;1;5080;5080;224
2021-5;10489;21834;5818;2909;2;5054;764;5080
2021-6;6110;21834;10489;1748;6;9642;14;5818
2021-7;10392;21834;6110;3055;2;5028;1082;10489
2021-5;13078;21835;9986;9986;1;9986;9986;16508
2021-6;219;21835;13078;3269;4;4977;68;9986
2021-2;3328;21837;11435;3811;3;10754;171;698
2021-3;1392;21837;3328;1664;2;3050;278;11435
2021-4;1093;21837;1392;696;2;699;693;3328
2021-5;2147;21837;1093;546;2;862;231;1392
2021-2;587;21840;7827;1565;5;2612;424;10255
2021-3;1384;21840;587;587;1;587;587;7827
2021-4;249;21840;1384;692;2;922;462;587
2021-5;2818;21840;249;249;1;249;249;1384
2021-6;82;21840;2818;939;3;2772;19;249
2021-3;3336;21841;923;461;2;736;187;3520
2021-4;204;21841;3336;3336;1;3336;3336;923
2021-7;4263;21841;204;102;2;186;18;3336
2021-2;7055;21846;7376;2458;3;6355;205;1542
2021-3;5427;21846;7055;2351;3;5263;874;7376
2021-4;25;21846;5427;5427;1;5427;5427;7055
2021-2;1554;21850;12651;6325;2;12493;158;362
2021-3;2299;21850;1554;388;4;734;50;12651
2021-4;306;21850;2299;2299;1;2299;2299;1554
2021-5;392;21850;306;306;1;306;306;2299
2021-6;2618;21850;392;392;1;392;392;306
2021-7;1557;21850;2618;1309;2;2001;617;392
2021-8;342;21850;1557;519;3;1269;113;2618
2021-3;1917;21851;3030;3030;1;3030;3030;704
2021-2;789;21858;6160;3080;2;3080;3080;2234
2021-3;9382;21858;789;197;4;550;44;6160
2021-4;237;21858;9382;1563;6;3118;330;789
2021-2;295;21861;6;6;1;6;6;13893
2021-3;433;21861;295;147;2;215;80;6
2021-4;1552;21861;433;144;3;216;3;295
2021-5;7164;21861;1552;517;3;1075;47;433
2021-6;488;21862;79;39;2;77;2;3115
2021-2;1091;21872;6478;1619;4;4865;175;3203
2021-3;307;21872;1091;545;2;1050;41;6478
2021-6;827;21872;307;102;3;175;44;1091
2021-2;7;21873;2940;2940;1;2940;2940;110
2021-5;3516;21875;13;13;1;13;13;17970
2021-6;11761;21875;3516;1758;2;3003;513;13
2021-7;270;21875;11761;3920;3;10930;16;3516
2021-7;4700;21879;4960;4960;1;4960;4960;14180
2021-8;11360;21879;4700;4700;1;4700;4700;4960
2021-7;7580;21880;2000;2000;1;2000;2000;25780
2021-8;33780;21880;7580;7580;1;7580;7580;2000
2021-2;332;21883;124;124;1;124;124;1386
2021-3;32;21883;332;332;1;332;332;124
2021-5;745;21883;32;32;1;32;32;332
2021-6;621;21883;745;186;4;389;11;32
2021-7;65;21883;621;621;1;621;621;745
2021-6;6492;21885;10258;2564;4;5925;426;539
2021-7;391;21885;6492;6492;1;6492;6492;10258
2021-3;4690;21895;4944;824;6;1314;230;12397
2021-4;1859;21895;4690;938;5;2990;193;4944
2021-5;1620;21895;1859;1859;1;1859;1859;4690
2021-5;4236;21910;955;477;2;826;129;2592
2021-6;272;21910;4236;4236;1;4236;4236;955
2021-6;1829;21938;3460;3460;1;3460;3460;521
2021-3;340;21939;5200;1733;3;3838;425;6407
2021-4;340;21939;340;170;2;170;170;5200
2021-6;170;21939;340;170;2;255;85;340
2021-2;14917;21947;1600;800;2;1077;523;770
2021-6;4401;21947;14917;2983;5;13094;345;1600
2021-7;268;21947;4401;1467;3;2240;517;14917
2021-4;6014;21954;6225;3112;2;5602;623;19664
2021-5;7;21954;6014;2004;3;3222;14;6225
2021-6;7892;21954;7;7;1;7;7;6014
2021-7;379;21954;7892;1973;4;5952;50;7
2021-2;20488;21955;708;708;1;708;708;7423
2021-4;1968;21957;60;60;1;60;60;21400
2021-5;1480;21957;1968;492;4;1439;14;60
2021-6;735;21957;1480;370;4;730;63;1968
2021-3;1833;21854;2668;889;3;2194;74;7622
2021-4;197;21854;1833;916;2;1100;733;2668
2021-5;368;21854;197;98;2;183;14;1833
2021-4;2674;21855;468;234;2;312;156;15887
2021-3;2156;21856;1050;262;4;590;66;7982
2021-4;490;21856;2156;718;3;1176;245;1050
2021-5;1711;21856;490;490;1;490;490;2156
2021-6;2055;21856;1711;427;4;736;197;490
2021-7;147;21856;2055;2055;1;2055;2055;1711
2021-8;97;21856;147;147;1;147;147;2055
2021-3;546;21857;420;420;1;420;420;12127
2021-4;1098;21857;546;273;2;341;205;420
2021-6;341;21857;1098;366;3;741;15;546
2021-7;2591;21857;341;170;2;307;34;1098
2021-8;1592;21857;2591;287;9;612;53;341
2021-2;1706;21859;2975;1487;2;1872;1103;4720
2021-3;3340;21859;1706;853;2;1236;470;2975
2021-4;933;21859;3340;835;4;2194;19;1706
2021-5;759;21859;933;933;1;933;933;3340
2021-2;6203;21860;16213;2026;8;4123;58;810
2021-3;3929;21860;6203;1550;4;4123;116;16213
2021-4;2422;21860;3929;1309;3;3812;58;6203
2021-5;69;21860;2422;1211;2;1270;1152;3929
2021-6;1040;21860;69;69;1;69;69;2422
2021-7;1;21860;1040;1040;1;1040;1040;69
2021-5;9880;21871;6980;6980;1;6980;6980;1970
2021-7;10220;21878;800;800;1;800;800;22100
2021-8;8240;21878;10220;5110;2;7660;2560;800
2021-2;1502;21887;3985;1328;3;2089;339;9968
2021-3;711;21900;51;51;1;51;51;7243
2021-4;732;21904;2674;668;4;1797;74;5314
2021-5;12;21904;732;732;1;732;732;2674
2021-2;4034;21907;7141;2380;3;4569;372;530
2021-6;89;21908;2782;1391;2;2320;462;10934
2021-7;65;21908;89;89;1;89;89;2782
2021-4;584;21912;4659;1553;3;3854;321;2449
2021-5;1594;21912;584;584;1;584;584;4659
2021-6;1771;21912;1594;531;3;853;99;584
2021-4;4385;21937;1543;385;4;594;119;2911
2021-5;2714;21937;4385;1461;3;2014;595;1543
2021-2;1475;21945;631;315;2;546;85;33
2021-3;1166;21945;1475;737;2;1390;85;631
2021-6;896;21945;1166;388;3;470;268;1475
2021-4;18438;21950;1124;1124;1;1124;1124;12285
2021-5;10269;21950;18438;9219;2;11970;6468;1124
2021-2;2908;21953;1738;869;2;1454;284;1142
2021-5;1;21953;2908;2908;1;2908;2908;1738
2021-4;94;21958;703;703;1;703;703;16425
2021-5;2697;21958;94;47;2;59;35;703
2021-6;3991;21958;2697;1348;2;2622;75;94
2021-7;149;21958;3991;1995;2;2982;1009;2697
2021-3;13110;21959;14389;3597;4;12520;85;2848
2021-4;3873;21959;13110;2622;5;11254;279;14389
2021-5;219;21959;3873;1291;3;3689;24;13110
2021-6;269;21959;219;73;3;144;9;3873
2021-7;3207;21959;269;89;3;163;34;219
2021-3;840;21962;1132;377;3;517;246;5762
2021-4;599;21962;840;420;2;470;370;1132
2021-5;41;21962;599;599;1;599;599;840
2021-6;14471;21962;41;41;1;41;41;599
2021-3;7116;21974;22555;5638;4;8120;1588;456
2021-5;4112;21974;7116;3558;2;4080;3036;22555
2021-6;650;21974;4112;2056;2;4105;7;7116
2021-5;7534;21980;7725;3862;2;7536;189;4324
2021-6;724;21980;7534;7534;1;7534;7534;7725
2021-7;1309;21980;724;724;1;724;724;7534
2021-6;894;21982;86;86;1;86;86;10
2021-3;5;22004;8498;1416;6;5524;204;3729
2021-3;325;22018;16543;5514;3;8267;1928;1501
2021-3;4119;22025;6592;6592;1;6592;6592;198
2021-5;6052;22025;4119;4119;1;4119;4119;6592
2021-3;24440;22026;6099;6099;1;6099;6099;587
2021-4;12451;22027;2290;572;4;928;124;621
2021-5;774;22033;11487;11487;1;11487;11487;217
2021-8;1720;22033;774;387;2;441;333;11487
2021-8;24913;22062;27137;13568;2;26900;237;5180
2021-8;7700;22064;9400;9400;1;9400;9400;17360
2021-5;15968;22090;1114;1114;1;1114;1114;2999
2021-6;1472;22090;15968;5322;3;13028;882;1114
2021-6;808;22098;5177;2588;2;5007;170;24346
2021-7;1299;22098;808;269;3;604;68;5177
2021-6;7370;22099;18740;4685;4;10761;2001;29900
2021-6;143761;22100;36899;12299;3;18969;4038;37800
2021-6;31880;22102;107524;11947;9;46640;1968;16380
2021-7;11718;22151;3677;3677;1;3677;3677;7178
2021-3;2324;30005;2193;1096;2;1970;223;414
2021-4;5693;30005;2324;774;3;1602;66;2193
2021-6;197;30005;5693;948;6;1979;30;2324
2021-7;8832;30005;197;197;1;197;197;5693
2021-8;132;30005;8832;1472;6;3900;264;197
2021-2;95;30020;113;113;1;113;113;102
2021-6;5256;30020;95;95;1;95;95;113
2021-2;16560;30031;1231;1231;1;1231;1231;8178
2021-3;22060;30031;16560;16560;1;16560;16560;1231
2021-4;5160;30031;22060;7353;3;16560;1460;16560
2021-8;341;30041;6;6;1;6;6;11
2021-2;299;30043;4942;1647;3;4122;410;10790
2021-5;5490;30049;2202;1101;2;2156;46;2100
2021-6;1364;30049;5490;1372;4;2208;282;2202
2021-7;12146;30049;1364;454;3;845;47;5490
2021-8;47;30049;12146;3036;4;9800;140;1364
2021-2;34480;30055;9940;9940;1;9940;9940;26180
2021-3;21740;30055;34480;8620;4;18240;4020;9940
2021-4;380;30055;21740;10870;2;15800;5940;34480
2021-5;32400;30055;380;380;1;380;380;21740
2021-6;24000;30055;32400;16200;2;26260;6140;380
2021-7;9140;30055;24000;12000;2;13720;10280;32400
2021-7;178;30057;2786;1393;2;1860;926;8180
2021-5;1407;30067;987;493;2;704;283;704
2021-6;42;30067;1407;1407;1;1407;1407;987
2021-6;3108;30089;3976;1988;2;2030;1946;57
2021-7;6633;30089;3108;1036;3;1945;233;3976
2021-2;580;30113;1504;752;2;1475;29;505
2021-4;634;30113;580;580;1;580;580;1504
2021-6;3370;30113;634;317;2;576;58;580
2021-3;56;30115;670;670;1;670;670;866
2021-4;2302;30115;56;56;1;56;56;670
2021-2;542;30120;316;105;3;144;28;787
2021-3;227;30120;542;271;2;534;8;316
2021-4;170;30120;227;113;2;143;84;542
2021-5;334;30120;170;85;2;142;28;227
2021-6;3923;30120;334;111;3;285;7;170
2021-7;406;30120;3923;784;5;2854;10;334
2021-4;3643;30121;243;81;3;146;24;994
2021-6;478;30121;3643;1214;3;2600;73;243
2021-7;1294;30121;478;478;1;478;478;3643
2021-7;708;30154;4065;4065;1;4065;4065;2577
2021-8;141;30154;708;708;1;708;708;4065
2021-3;130;30155;11175;3725;3;9166;117;487
2021-4;176;30155;130;130;1;130;130;11175
2021-5;635;30155;176;176;1;176;176;130
2021-6;4278;30155;635;635;1;635;635;176
2021-8;177;30155;4278;1426;3;1991;588;635
2021-6;3328;30156;2963;1481;2;1978;985;34
2021-7;2392;30156;3328;1109;3;2551;70;2963
2021-3;5028;30157;4077;2038;2;4020;57;29
2021-4;2041;30157;5028;1005;5;2050;29;4077
2021-5;141;30157;2041;1020;2;2014;27;5028
2021-6;2232;30157;141;70;2;112;29;2041
2021-7;1006;30157;2232;1116;2;2008;224;141
2021-2;3930;30159;3910;3910;1;3910;3910;351
2021-3;640;30159;3930;1310;3;3255;290;3910
2021-4;545;30159;640;640;1;640;640;3930
2021-5;2233;30159;545;545;1;545;545;640
2021-6;578;30159;2233;744;3;1974;72;545
2021-7;11052;30159;578;578;1;578;578;2233
2021-6;79;30160;53;26;2;51;2;270
2021-5;3984;30161;3998;1999;2;3798;200;2037
2021-6;2000;30161;3984;1992;2;2980;1004;3998
2021-2;42;30162;492;164;3;328;82;904
2021-3;1543;30162;42;42;1;42;42;492
2021-6;2365;30162;1543;385;4;1226;60;42
2021-7;34;30162;2365;1182;2;1956;409;1543
2021-7;1257;30167;570;190;3;342;114;2982
2021-8;15;30172;2388;796;3;925;647;50
2021-2;10;30203;7952;7952;1;7952;7952;558
2021-5;4297;30203;10;5;2;8;2;7952
2021-6;3690;30203;4297;1074;4;2044;46;10
2021-7;11122;30203;3690;1845;2;3660;30;4297
2021-4;1357;30204;15;15;1;15;15;2120
2021-6;782;30204;1357;678;2;1201;156;15
2021-7;6496;30204;782;782;1;782;782;1357
2021-7;2664;30206;4852;1617;3;2837;118;4940
2021-3;82;30211;5860;1953;3;3860;70;152
2021-5;11050;30213;1314;657;2;1052;262;6988
2021-6;3976;30213;11050;1841;6;7294;50;1314
2021-3;4265;30215;8;8;1;8;8;1998
2021-6;374;30215;4265;609;7;2056;12;8
2021-7;6164;30215;374;374;1;374;374;4265
2021-8;112;30215;6164;1232;5;3960;37;374
2021-4;674;30254;7749;1937;4;4921;563;12697
2021-6;4958;30254;674;337;2;375;299;7749
2021-7;7682;30254;4958;1239;4;2885;29;674
2021-8;570;30254;7682;2560;3;3011;1765;4958
2021-4;4200;30384;4120;4120;1;4120;4120;8460
2021-5;7974;30384;4200;4200;1;4200;4200;4120
2021-7;475;30384;7974;3987;2;5718;2256;4200
2021-4;849;30394;8198;8198;1;8198;8198;8120
2021-5;171;30394;849;424;2;734;115;8198
2021-6;287;30394;171;57;3;57;57;849
2021-7;1947;30394;287;287;1;287;287;171
2021-6;1480;30412;38;38;1;38;38;1642
2021-3;3592;40004;8121;2707;3;4810;1059;487
2021-4;1247;40004;3592;1796;2;2105;1487;8121
2021-6;21;40004;1247;415;3;760;30;3592
2021-7;1512;40004;21;21;1;21;21;1247
2021-2;52226;40005;12463;1780;7;3218;167;2209
2021-3;19308;40005;52226;5222;10;43552;7;12463
2021-4;550;40005;19308;3218;6;5231;1873;52226
2021-5;9969;40005;550;275;2;440;110;19308
2021-6;5978;40005;9969;1107;9;5001;16;550
2021-7;5667;40005;5978;1195;5;3512;110;9969
2021-8;3223;40005;5667;944;6;3074;3;5978
2021-3;7741;40006;21012;2334;9;11277;43;12301
2021-4;2076;40006;7741;967;8;2344;86;21012
2021-5;6627;40006;2076;2076;1;2076;2076;7741
2021-6;14035;40006;6627;1656;4;4763;214;2076
2021-7;4032;40006;14035;1559;9;6095;4;6627
2021-8;628;40006;4032;672;6;1038;171;14035
2021-2;9137;40009;6954;993;7;2639;129;596
2021-3;8617;40009;9137;1827;5;3907;5;6954
2021-4;4315;40009;8617;2872;3;5042;1523;9137
2021-6;2179;40009;4315;863;5;2550;93;8617
2021-7;1780;40009;2179;435;5;644;257;4315
2021-3;1915;40010;12810;1830;7;5390;538;2886
2021-4;860;40010;1915;383;5;1065;103;12810
2021-5;2019;40010;860;860;1;860;860;1915
2021-6;3713;40010;2019;673;3;1027;27;860
2021-7;2516;40010;3713;1237;3;3181;1;2019
2021-4;3791;40012;572;190;3;341;49;311
2021-5;208;40012;3791;758;5;1994;12;572
2021-6;49;40012;208;52;4;122;12;3791
2021-7;1762;40012;49;49;1;49;49;208
2021-8;37;40012;1762;220;8;1045;36;49
2021-4;341;40015;5139;856;6;3656;21;2012
2021-5;2666;40015;341;170;2;200;141;5139
2021-6;10821;40015;2666;1333;2;2042;624;341
2021-7;7254;40015;10821;1803;6;5101;80;2666
2021-3;1803;40017;6865;1716;4;4999;15;302
2021-4;325;40017;1803;901;2;1060;743;6865
2021-5;690;40017;325;162;2;296;29;1803
2021-6;387;40017;690;230;3;382;15;325
2021-7;5282;40017;387;96;4;222;30;690
2021-4;2956;40020;2784;1392;2;2105;679;5890
2021-3;2;50018;380;126;3;229;45;113
2021-3;81;50023;518;518;1;518;518;141
2021-4;110;50023;81;40;2;45;36;518
2021-5;192;50023;110;110;1;110;110;81
2021-3;2286;50024;82;82;1;82;82;264
2021-6;676;50024;2286;571;4;1352;62;82
2021-7;1289;50024;676;225;3;385;97;2286
2021-3;1;50025;1705;1705;1;1705;1705;191
2021-3;242;50061;1020;1020;1;1020;1020;340
2021-7;1658;50066;231;115;2;185;46;7
2021-3;708;50103;1562;1562;1;1562;1562;170
2021-6;874;50103;708;354;2;696;12;1562
2021-3;506;50117;506;506;1;506;506;493
2021-6;128;50130;4;4;1;4;4;130
2021-2;135;50205;23;23;1;23;23;38
2021-3;138;50205;135;135;1;135;135;23
2021-6;2398;50247;2060;1030;2;1377;683;139
2021-4;180;50285;859;859;1;859;859;271
2021-7;593;50379;254;254;1;254;254;3810
2021-2;95500;50394;3260;3260;1;3260;3260;48030
2021-3;10990;50394;95500;95500;1;95500;95500;3260
2021-5;381;50434;12;12;1;12;12;1760
2021-3;7412;50483;19142;4785;4;13843;53;1983
2021-7;2127;50483;7412;3706;2;5328;2084;19142
2021-8;604;50483;2127;2127;1;2127;2127;7412
2021-5;4260;50486;16;16;1;16;16;3893
2021-4;21;50606;954;954;1;954;954;81
2021-4;357;50607;1073;1073;1;1073;1073;715
2021-8;64;50607;357;357;1;357;357;1073
2021-5;200;50614;197;197;1;197;197;27
2021-6;11;50614;200;200;1;200;200;197
2021-8;1150;50631;382;382;1;382;382;96
2021-2;13452;60001;34631;6926;5;15465;2007;3777
2021-3;23409;60001;13452;2690;5;4020;203;34631
2021-4;3335;60001;23409;7803;3;22210;151;13452
2021-5;19705;60001;3335;3335;1;3335;3335;23409
2021-2;26456;60002;17460;1091;16;5839;48;13097
2021-3;5299;60002;26456;2204;12;12020;5;17460
2021-4;586;60002;5299;662;8;3010;9;26456
2021-6;32086;60002;586;586;1;586;586;5299
2021-7;6034;21957;735;735;1;735;735;1480
2021-8;2981;21957;6034;2011;3;5960;12;735
2021-3;877;21961;36;18;2;27;9;390
2021-4;6094;21961;877;877;1;877;877;36
2021-6;14055;21961;6094;6094;1;6094;6094;877
2021-3;1968;21966;3930;1965;2;1965;1965;10
2021-4;565;21966;1968;984;2;1935;33;3930
2021-6;1066;21966;565;282;2;532;33;1968
2021-3;2290;21967;4853;1617;3;2152;1090;9263
2021-4;12779;21967;2290;763;3;1567;208;4853
2021-5;744;21967;12779;3194;4;9672;511;2290
2021-6;53;21967;744;372;2;727;17;12779
2021-3;818;21968;11125;2781;4;6460;270;2237
2021-4;5372;21968;818;818;1;818;818;11125
2021-7;822;21968;5372;767;7;4098;10;818
2021-8;2458;21968;822;822;1;822;822;5372
2021-3;6081;21975;2079;2079;1;2079;2079;5183
2021-6;6740;21990;5280;5280;1;5280;5280;30960
2021-6;1760;21993;22506;11253;2;22480;26;41960
2021-7;1720;21993;1760;1760;1;1760;1760;22506
2021-5;1;22015;36;36;1;36;36;1940
2021-3;26016;22020;5924;5924;1;5924;5924;220
2021-6;122;22041;490;490;1;490;490;162
2021-7;133;22041;122;122;1;122;122;490
2021-6;30620;22092;17827;17827;1;17827;17827;17920
2021-8;10140;22093;1092;1092;1;1092;1092;7674
2021-5;12377;22094;12069;6034;2;10628;1441;29948
2021-6;4296;22094;12377;3094;4;5578;958;12069
2021-7;2026;22094;4296;1074;4;2632;236;12377
2021-6;1442;22095;954;954;1;954;954;7573
2021-7;519;22095;1442;721;2;722;720;954
2021-8;361;22095;519;519;1;519;519;1442
2021-5;1686;22110;3452;3452;1;3452;3452;5300
2021-7;551;22110;1686;1686;1;1686;1686;3452
2021-5;495;22118;683;683;1;683;683;2042
2021-7;2551;22118;495;495;1;495;495;683
2021-7;32;22217;38547;9636;4;23542;282;27924
2021-8;3830;22217;32;32;1;32;32;38547
2021-7;1285;22222;5565;927;6;2313;333;753
2021-8;488;22230;486;486;1;486;486;4278
2021-2;370;30001;7511;7511;1;7511;7511;15195
2021-3;4327;30001;370;185;2;220;150;7511
2021-4;730;30001;4327;4327;1;4327;4327;370
2021-5;14337;30001;730;243;3;518;64;4327
2021-6;1031;30001;14337;2867;5;6442;450;730
2021-7;28282;30001;1031;343;3;524;62;14337
2021-8;150;30001;28282;3535;8;10302;85;1031
2021-6;9740;30006;10750;5375;2;5860;4890;24800
2021-7;634;30006;9740;1948;5;5712;211;10750
2021-4;4455;30045;7037;1759;4;4124;115;53540
2021-5;56380;30045;4455;2227;2;4114;341;7037
2021-6;116;30045;56380;56380;1;56380;56380;4455
2021-7;348;30045;116;116;1;116;116;56380
2021-4;2080;30051;4080;4080;1;4080;4080;4100
2021-3;24845;30059;4480;4480;1;4480;4480;9060
2021-2;1363;30064;1973;493;4;1161;116;2912
2021-3;531;30064;1363;340;4;550;230;1973
2021-6;2925;30064;531;265;2;295;236;1363
2021-7;2358;30064;2925;975;3;1972;354;531
2021-8;118;30064;2358;1179;2;2124;234;2925
2021-3;2658;30072;5059;5059;1;5059;5059;1305
2021-6;775;30072;2658;886;3;2602;9;5059
2021-2;339;30078;199;99;2;124;75;4235
2021-3;119;30083;107;107;1;107;107;284
2021-4;4;30083;119;119;1;119;119;107
2021-5;877;30083;4;4;1;4;4;119
2021-6;544;30083;877;292;3;742;15;4
2021-4;41;30095;116;116;1;116;116;42
2021-5;83;30095;41;41;1;41;41;116
2021-6;21;30095;83;83;1;83;83;41
2021-2;2184;30096;3960;3960;1;3960;3960;1348
2021-3;2806;30096;2184;728;3;1344;84;3960
2021-4;467;30096;2806;1403;2;2380;426;2184
2021-5;5568;30096;467;155;3;212;85;2806
2021-6;6000;30096;5568;1113;5;3939;11;467
2021-8;423;30096;6000;6000;1;6000;6000;5568
2021-5;3116;30105;562;562;1;562;562;46
2021-6;4374;30105;3116;779;4;1968;24;562
2021-7;449;30105;4374;1458;3;2131;337;3116
2021-8;112;30105;449;449;1;449;449;4374
2021-3;989;30112;8378;2792;3;5544;1360;227
2021-4;3985;30127;167;83;2;148;19;166
2021-6;342;30127;3985;1992;2;2014;1971;167
2021-2;7253;30133;281;281;1;281;281;171
2021-3;1128;30133;7253;2417;3;4902;1033;281
2021-4;1123;30133;1128;1128;1;1128;1128;7253
2021-5;560;30133;1123;1123;1;1123;1123;1128
2021-4;1977;30134;70;70;1;70;70;170
2021-8;11712;60002;32086;2291;14;7881;10;586
2021-2;20497;60003;27921;3102;9;11006;121;13936
2021-3;3906;60003;20497;3416;6;9580;12;27921
2021-4;1938;60003;3906;651;6;1330;72;20497
2021-5;1428;60003;1938;969;2;1818;120;3906
2021-6;2866;60003;1428;714;2;1182;246;1938
2021-7;30816;60003;2866;1433;2;2120;746;1428
2021-8;1455;60003;30816;3081;10;9311;55;2866
2021-3;3186;60009;24077;1852;13;13172;7;7830
2021-4;3592;60009;3186;455;7;1820;11;24077
2021-5;5195;60009;3592;1796;2;3016;576;3186
2021-6;12276;60009;5195;1298;4;4950;48;3592
2021-8;668;60009;12276;818;15;3322;15;5195
2021-2;17958;60010;19913;2844;7;10232;32;4486
2021-3;4735;60010;17958;2565;7;7150;30;19913
2021-4;13062;60010;4735;526;9;1926;5;17958
2021-5;34620;60010;13062;2612;5;8508;2;4735
2021-6;17450;60010;34620;2163;16;7006;17;13062
2021-7;7923;60010;17450;2908;6;9735;27;34620
2021-8;6001;60010;7923;720;11;4058;47;17450
2021-2;6790;60015;19350;3225;6;10040;300;11276
2021-3;32023;60015;6790;754;9;1613;60;19350
2021-4;19775;60015;32023;4574;7;11368;177;6790
2021-5;25479;60015;19775;3295;6;8199;296;32023
2021-6;15552;60015;25479;1819;14;7940;40;19775
2021-7;32116;60015;15552;1944;8;5835;62;25479
2021-8;1570;60015;32116;2294;14;14506;62;15552
2021-2;18769;60016;8682;1447;6;5987;15;6582
2021-3;622;60016;18769;1443;13;7257;56;8682
